mean,median,std,rms,min,max,range,skewness,kurtosis,zero_crossings,hjorth_activity,hjorth_mobility,hjorth_complexity,q25,q75,iqr,spectral_entropy,spectral_edge_freq_95,delta_power,theta_power,alpha_power,beta_power,gamma_power,rbpr_delta_alpha,rbpr_theta_beta,rbpr_delta_theta_alpha_beta,delta_relative,theta_relative,alpha_relative,beta_relative,gamma_relative,D1_energy,D1_entropy,D1_mean,D1_std,D2_energy,D2_entropy,D2_mean,D2_std,D3_energy,D3_entropy,D3_mean,D3_std,D4_energy,D4_entropy,D4_mean,D4_std,D5_energy,D5_entropy,D5_mean,D5_std,A5_energy,A5_entropy,slow_fast_ratio,eog_peak_amplitude,eog_var,eog_range,blink_count,rem_score,rem_energy,rem_zero_crossings,sem_variance,sem_slope
-0.5963638538321724,0.6617983739151294,0.4287164137637137,0.42847568599501706,-1.2409936873464098,0.9966120090438929,1.16085571120491,0.471791955704672,2.428000914623445,1.4448669201520912,0.4271283649397329,0.8172565272679599,-0.2339377578237235,-0.2751230558602312,0.19115639509189078,0.23190864776526857,-0.1496135912691407,0.88,0.23942494241442341,-0.15655184884614234,0.3403613256072758,2.7753425929951177,4.212947774176794,0.14296421505091592,-0.6835968881196852,-0.3795644274704185,-0.23569046827210582,-0.8583789273624881,-0.3235785779949139,1.1085344014120804,2.593486794365242,-0.2493809776807785,-0.06706194177628706,-0.2959078268593662,-0.3004172783286289,-0.2378577040987641,-0.7799796234332473,-0.0013857795313544994,-0.2681805012709842,0.48070716338316366,-0.1842191864662282,0.25701970560424237,0.4457527772186576,3.047838750976664,-0.14955005189164203,0.4363170393599282,2.0162334513954288,3.9886497333590523,-0.2726184324033338,-2.0209137855870996,2.264233795067443,0.4514815341900135,-1.5466386028674837,0.9973430746771459,0.9017487591581036,1.2260809832460617,1.1893109685048793,0.8571428571428571,0.8571428571428569,1.586993705664741,-0.5151515151515151,3.2317264847238834,1.4175120772122516
0.19878615776939532,-0.21404958531599805,0.6646900005609471,0.6642618009406996,-1.904533774450371,1.9424839430062264,2.0046453097086956,-2.408070290545577,6.731067775272061,1.661596958174905,0.720004280434152,1.0727644330833752,-0.41420477592255023,-0.20855013850391588,0.20253861294869926,0.20470675321143803,0.39177617086925925,1.0,0.16033511157578753,-0.001993311764022987,1.4283650372068684,5.635156402495094,6.930722186744367,-0.33454820059071577,-0.7281742364665045,-0.5499570589536197,-0.7078915155626528,-0.9288571935690303,0.0836469892043006,1.7514134744832084,3.0833984874876963,-0.2493100276346583,-0.4094996568867199,-1.7805045889347433,-0.32209231526557397,0.06429152254159297,-0.45138352765918704,-0.723578313014919,0.06882047042878502,1.790969859366423,-1.7577116660437784,1.53298250428276,1.3488731575511854,5.069031918610039,-0.7964060173571167,2.73200382873596,2.8459626335112835,7.271506904760099,-1.9233122782163723,2.071198369696132,3.28707766438178,0.555290789213079,-2.8575529654409046,0.46783132416839224,0.9073565896050957,1.3489481711964968,1.083817666257569,0.2857142857142857,0.2857142857142856,1.8131245227852404,-0.9090909090909091,1.2125568277220204,1.0498143016501835
0.48405939587550373,0.5903817123271097,0.0296292430184603,0.029541224082930972,-0.3316504497315631,0.008130709573154173,0.1657462832889335,-1.2513581432748353,0.6748470577403196,2.32319391634981,0.02516380602548757,1.7735654047623999,-0.6672078953077155,0.06252940331841556,0.0910604298785637,0.013746466748716166,1.260691749849707,1.24,-0.4126586278780305,-0.31274879816531825,-0.00714505226720246,3.1366994406547093,4.382237926966978,-0.5247020081535089,-0.7275442667496425,-0.6428369290208682,-1.2319467115895433,-0.7164255941491476,-0.22959522423571677,2.568260476296593,4.534753177595582,-0.422321758099062,0.3097447909926334,0.3140415338473246,-0.573603721325776,-0.33576937783653654,1.1186222944933393,-0.1125379097004455,-0.3970623181615556,0.4148461442822958,0.2945436405515187,0.9519535495934068,0.3890700247695955,3.2336450470782188,0.4624366228108223,0.05844443669381991,2.101035395344552,4.51365700317545,0.477016185495171,-7.6918411728939144,2.4490673355186887,0.0430535285937072,-1.6501837947630147,0.4649624319860976,0.5771067038524378,0.13947604276799813,0.4102308621146542,0.14285714285714285,0.14285714285714268,0.2913074775616805,-0.9393939393939394,0.07189943286605537,0.15653084229809117
-1.0186464981465735,0.7537561234249253,0.5600712989931883,0.5599364269140469,-1.1738105910603789,0.5944263942526123,0.9148821865647303,-0.9019303824733741,0.7103028493710839,2.536121673003802,0.5850959592281857,2.3529309443291173,-0.781416927022441,-0.6938923658869769,0.6590859818934791,0.6771709080956974,1.2188469603432233,1.36,-0.13755121105206955,0.27929079231508175,1.345633635824835,8.459509379728877,20.106938331741727,-0.4951418503954575,-0.7341388024772996,-0.6322683086588493,-1.1798412431543255,-0.8693997029034911,-0.22417254874717316,2.179058166898628,7.5030565289922615,-0.23254881259743568,-0.7593126987758589,-0.3734838242017168,-0.27776605976899,0.252487694158915,-1.3091852583331622,-0.4454271340355206,0.2529979754171589,1.9537110810468143,0.17673644490201856,-3.8808424205185528,1.4321055955558941,9.345372290927918,-0.43822919653047476,-3.6549883766119757,4.206375486287516,15.087153287620334,-0.4023208697573731,3.4158556878917476,5.0488786193735775,0.04829557915732127,-0.8515142071073017,0.19982231376887188,1.0015897837120233,2.3753188219914656,0.979687101450851,1.0,0.9999999999999998,2.9505597385932227,-0.9393939393939394,6.249497675049437,2.509365627282921
-0.5953052033704288,0.5213655276230845,0.09699347893199442,0.09691795058120581,-0.6583438982865442,0.5514125235622979,0.621833093075517,-1.1923775916949266,1.3502301398930832,2.2813688212927756,0.08478234670862154,2.0757401068944223,-0.7668599886136801,-0.04808799457983941,0.08601602743270872,0.06599198609255195,1.0552025811993795,1.24,-0.2884356756165058,-0.4084963112685659,0.4983180841638082,4.205864052542688,5.975578635175819,-0.48522229855867366,-0.7628418671885512,-0.632116138869284,-1.077343512897517,-1.0749201073689343,-0.011170386568698341,2.3621454232176853,4.443893620469329,-0.3681145348888161,-1.1356846533532268,0.456201590002438,-0.4800329398732701,-0.33698806755261507,-0.37604919073704757,0.3344482446558279,-0.39943130940963134,0.9812986123858183,-0.6577072402670378,-0.7445172773446693,0.8285979666640816,4.751626348049282,-0.4735746830389822,3.150090739279366,2.7264406965175523,5.842882308432224,-0.24512375880809184,-0.1690910127815782,2.8764619274448244,-0.12472546670286427,0.0299235351623289,0.09700888697534768,0.8134811326804853,0.5182399708294102,0.8737538346403224,0.7142857142857143,0.7142857142857144,1.1794505719985797,-0.6060606060606061,0.19885531426746214,0.25786636247183026
-0.3096476930685984,-0.6078495860271553,1.4410682206000403,1.4403207448611806,-1.7141729068505802,2.1062491334481974,1.990546595152117,2.004467981624034,2.7638262083647818,2.482889733840304,1.9731134390945253,1.525537365998483,-0.5415383143315149,-1.29977420809599,1.0017193014634787,1.1514766227793645,0.3262462346215249,1.2,1.5387438499968664,0.30235528199227935,2.4552418975348638,14.372330872826199,26.103567865315203,0.07391377123587729,-0.7670637682967721,-0.5092743842473453,-0.5394141743463355,-1.2136794635865011,-0.47458916667917844,1.6634488770209352,4.729422227357977,0.5063086547959227,-1.5161823291900127,2.128981724342233,0.45263609835925334,0.23322227521124245,-0.7193670498224743,1.1866669102414882,0.22921028736621032,3.44427082896378,-0.5215074369371524,-2.6199745748684844,2.2048521685171343,14.554432525409762,-0.3594650924003849,14.336381679033229,5.492332871693257,21.008331687569733,0.09368603784580519,-7.390120548997932,6.092794343680567,1.9663486434557733,-3.164356781718182,1.2579087537348232,1.002445410565784,0.9204312428030745,1.2492508554097714,0.14285714285714285,0.14285714285714268,1.2450274914602923,-0.8484848484848485,4.5826280037162865,1.2305890363932126
-1.7927835430549168,-1.001363042572368,0.22653411920307903,0.22726985181379472,-0.5046069737917517,0.36986656618241626,0.4460361150451281,-0.3697987318507148,-0.025915139719887476,3.0342205323193916,0.20882383700713356,2.7049187684803973,-0.8776040422368271,-0.4460327339202486,0.2972521806562577,0.3705017650038319,1.3199655844768392,1.4,-0.36119104798688817,-0.24846764068948926,0.6131107607493651,7.145528020389736,12.475996878438334,-0.5714334028904803,-0.7695156274208586,-0.6711807112141097,-1.3339402182578417,-1.0793783580028906,-0.3169662323857543,2.744970661648535,6.479603572669043,-0.3922915183496352,-0.11267411286426707,-0.2964339553444173,-0.5199590618669023,-0.2509743402195602,0.13553135506072095,-0.7607792494663695,-0.28873578242262815,1.1570463617434674,0.039951851222886754,0.5953812441324944,0.9505968246803744,7.928755802673568,0.43284359191886584,1.9713202316745235,3.7966917808661957,10.369296601317012,-0.22042086746638975,0.4213694874481909,4.061303801158919,-0.1930252064172408,-0.37976406643664007,0.18356097953232436,0.6811566776632388,0.22002460500732268,0.7298981756702486,0.14285714285714285,0.14285714285714268,0.2819161238010486,-0.48484848484848486,-0.075831146568206,0.009659257079040898
0.30170567159864575,0.24519344447368696,0.29713757562807613,0.29688087556058224,-1.296521473844087,1.0597160523684959,1.223058245748008,-1.1334003111808701,1.8117889094222344,2.4790874524714828,0.2816352881196725,2.175818487096316,-0.781371927027166,-0.3200728912603316,0.4110641093981971,0.3659226980931354,1.0071583254541618,1.24,-0.1480404005314117,-0.14719473309479666,0.32398348616094647,6.693961745112263,10.055509412162756,-0.28580172361706374,-0.7561753667698914,-0.6206514526430832,-1.0462778471014416,-0.9976012055496102,-0.531068004102775,2.4730254325102803,5.067361789896504,-0.18965589238981012,-1.5598889917951066,0.03257151827954579,-0.2202328319500772,-0.2321305956945034,0.6923388578133998,-0.07093254942729875,-0.26103954111832417,1.107296757008928,-0.2350522701406146,-0.8381148541477638,0.9163502522553448,7.093011892626579,0.020908116531482408,0.8911873811214662,3.538553753471025,8.5322105133293,-0.015802801632609473,1.8952210127293616,3.6183179381301747,-0.053603426416296805,-0.520637207228693,0.2870067087943862,0.7626366633678321,0.8679459364358074,0.7397776036475674,0.5714285714285714,0.5714285714285715,1.0329963375596503,-0.6060606060606061,1.6524317874692824,1.1614297054250158
0.7350042252197222,0.1875829831491891,-0.0012394723716076354,-0.001201415460264659,-0.07831391736120585,0.14198203546687832,0.10292571386046778,0.21924925268408424,0.27338957959012605,2.2281368821292777,-0.0010385772635073147,2.23905688448979,-0.8064381408331106,-0.08096326405555718,0.09112218410484434,0.0848756404566547,1.1940173302943105,1.24,-0.3273002362384548,-0.24709139118186965,0.3686097681943243,4.077884388208457,6.070611135711979,-0.4996860221752856,-0.735930217773761,-0.631892844800741,-1.1410370526989146,-0.8369919642838791,-0.10126245617775444,2.382109004094622,4.682995337865704,-0.41597506849612303,-0.8939916364859067,0.3502718641505047,-0.5622029441573838,-0.34303266519684544,0.09934762055763854,-0.22411971120541926,-0.40740790175122965,0.637529753866552,0.2536889958923146,1.5080074735953084,0.5697375931787685,4.411155995001539,-0.02891414753847315,-5.450516501037722,2.591782996384771,5.028336942263731,-0.5085201694812664,0.5880623292855753,2.62077543408282,-0.19384645820800364,0.025023982864580525,0.07460586613612089,0.7053015019770768,0.22277682024883733,0.4240406526650681,0.14285714285714285,0.14285714285714268,0.3302024947069857,-1.0606060606060606,-0.039089261516838274,0.2260269775504072
-0.1924197581640142,0.6271106064421031,-0.009012936089855865,-0.009151399570734018,-0.8439552427181712,0.06989543566037625,0.46696013695489286,-1.618955307859275,1.5107816322349599,1.908745247148289,-0.007526301358544117,1.5879928118684015,-0.6232187660263938,0.028552020332419766,-0.01335678247465188,-0.022476203740212617,0.9718209477047723,1.12,-0.36166323470506767,-0.2563724864927438,0.3124387413204086,2.6622863640184447,3.5273246462899697,-0.5272221520003233,-0.7013302860735018,-0.6145851944013399,-1.0905348423868078,-0.6127375381229477,0.20654821478578123,2.144528770787009,3.632827334886363,-0.3663042252743299,0.09433311068253863,0.9951846069801841,-0.4835195621208778,-0.2302857139634023,0.49209293747554694,0.3098355719419368,-0.25930576288284274,0.4956344914348364,-0.5774721824179408,-0.8936269131596091,0.4572257150517272,2.649047183597033,0.4116867832344782,0.6661438618347676,1.8265575839562849,3.664772766046601,0.1869914670359189,1.6354664020428582,2.144556947230967,-0.08410637414476796,-0.680274024191067,0.09980590364434468,0.6564008732393113,0.42983012431257767,0.6245128719418057,-0.2857142857142857,-0.28571428571428586,0.5610444936282852,-1.0303030303030303,0.5348984435074964,0.6154133639532164
-1.231550511859119,-0.28431035776652436,0.23397160351185778,0.23418155930233706,-1.3273373915001487,1.7594993423573342,1.6058663513208469,-0.4547874553431853,3.335365156667938,2.365019011406844,0.2163208628245,2.1239673847891956,-0.7761378335460075,-0.2869663216868405,0.1992666548358634,0.24189784086693633,1.141287995751822,1.24,-0.2946331436245267,0.04513553400532135,1.0984520827174675,5.8305229636657385,7.765136322285978,-0.5688465497936107,-0.72559674362198,-0.6412841189187316,-1.2103612534120294,-0.7415135689926504,0.13149190683474768,2.4026036840427714,4.322416856614071,-0.340657950013901,-0.2308600383069075,-1.0802970691353608,-0.443470106054905,0.1608432091258242,-2.943254418795154,-0.1577675470707262,0.16729255653648883,1.1527937984786514,-1.0427578153588886,-0.9391790568373823,0.9472065878349115,5.942607249072066,-0.38529757210047727,-1.098937851009193,3.158429914246729,8.367372959263436,-0.9200012174996969,4.866110516729335,3.5764108238831485,-0.05509207686743596,-0.9498488736688255,0.09110436366240975,0.9685456277012737,0.8475785408269771,0.9121043741014336,0.42857142857142855,0.42857142857142855,1.111313758725419,-0.45454545454545453,0.9077438528210686,0.9469174163330302
-0.027511667577292363,-0.40586207219654913,0.012770631470530909,0.012608805584415112,-0.4530413106760957,0.373598700660714,0.42093022580835215,0.12188840679522539,0.8632808447652255,2.376425855513308,0.01076665835266837,2.23331422880604,-0.7794978703049251,0.07980626792156009,-0.07185323477995459,-0.07759563300489306,1.0993273210224064,1.28,-0.3438316757846465,-0.2930726064546754,0.03937972075472553,3.842261920883522,6.8783715918867365,-0.43075509088755787,-0.7390486935814452,-0.6309695475261045,-1.148922464931966,-0.8563695231610071,-0.3844835536890074,2.4171973103215976,5.698606260704652,-0.3591930544644907,0.7055582898337789,-0.643686896147816,-0.4671763373770082,-0.32140140367895603,1.2369760353297203,-0.01198351531217675,-0.377288756551285,0.46202927426451434,-0.057210045447507324,-1.0512869467555255,0.4288300088542213,4.217304908014211,-0.6447889795150228,1.183411127207793,2.518625902544479,6.182191417320805,-0.8610420583932329,3.0861189478274564,2.977958225822364,-0.15116243850013114,-0.5724796742835917,0.21187064066789177,0.7935327273465318,0.36129207744453734,0.826083322706321,0.0,0.0,0.45874369120239183,-0.42424242424242425,0.4867254500422616,0.6010401489432391
-0.3925236990233383,-0.6022127507789403,-0.07951022888371494,-0.0795709400410187,0.2398694357394186,-0.20532756873132652,-0.24601971029635783,0.1337782770769554,-0.5211792306040719,3.053231939163498,-0.06433071829339469,2.7245359738026314,-0.8831759250486784,-0.1098704988272841,0.03116816987366798,0.06873401421627252,1.401110686765011,1.4,-0.39958828724266315,-0.2731743668835917,0.05847039020735758,4.1392703303480065,7.683553903343634,-0.5214691682994317,-0.7410661374728608,-0.6521531970092473,-1.277975327716485,-0.8404081279125573,-0.37959482627419516,2.572353655727119,6.267024167505976,-0.3997910605828007,0.1975541073018927,0.4086976706697623,-0.5336697967280389,-0.3219619498606823,0.5632302731761271,-0.7190400381363876,-0.38185098993101146,0.5008442122255624,1.0374278554216037,1.6938976152544887,0.45863805563870735,4.3269334925402605,0.41056442057355264,11.392159422821075,2.5445307760129605,6.66229460269816,0.2486621243700599,-2.1185627852821804,3.117155764134056,-0.2722487825448627,0.8961716413411486,0.012956731480174302,0.4784196806067559,0.176924784296174,0.45098586732200896,0.0,0.0,0.18740741811160955,-0.48484848484848486,0.8392636196984075,0.5363440333149782
